file_name,text
1249120_44023395_29321313.wav,I can
1249120_44023395_28316936.wav,Play the song
1249120_44023395_15545976.wav,my son Nick is made with Indian that has become president
1249120_44023395_101166629.wav,my lights on Netflix when I move
1249120_44023395_27218370.wav,there is a sharp pain
1249120_44023395_108300558.wav,I feel great pain in
1249120_44023395_12554451.wav,when I stand I feel dizzy I don't know
1249120_44027675_103790921.wav,I have tried reading books but nothing can reach me
1249120_44027675_103447992.wav,99.14
1249120_44023395_70917452.wav,my head
1249120_44027675_106420859.wav,my head
1249120_44027675_109310976.wav,I started as it is but today the pain is coming on YouTube
1249120_44027675_100349992.wav,I have a problem
1249120_44027675_12530930.wav,
1249120_44023395_86662130.wav,weather for today after running 5 minutes with
1249120_44023395_81582015.wav,my son has a lot of
1249120_44023395_43750228.wav,5 +
1249120_44023395_90568116.wav,my
1249120_44027675_108129850.wav,San Jose Auto
1249120_44027675_13938340.wav,where is a concentrated
1249120_44023395_75713969.wav,representative
1249120_44027675_101586333.wav,
1249120_44023395_93147006.wav,I feel like 10 minutes
1249120_44023395_96450927.wav,I have it
1249120_44023395_95311652.wav,please like 3:30 in the
1249120_44027675_19144041.wav,
1249120_44027675_38023668.wav,fast forward music on Spotify
1249120_44027675_27634315.wav,my son Nick my neck with an old razor that sport has become inflamed and looks like the
1249120_44027675_27329138.wav,397 North
1249120_44027675_43743940.wav,play sound of Google added to 15
1249120_44027675_25011389.wav,I wish this afternoon feeling of Lost
1249120_44027675_41693166.wav,I have notice my hair cutting out
1249120_44027675_30030315.wav,
1249120_44027675_48035268.wav,Dennis
1249120_44027675_35559441.wav,57
1249120_44027675_47144839.wav,
1249120_44027675_33464746.wav,does amateur hold on
1249120_44027675_41140032.wav,I can hardly
1249120_44027675_28579193.wav,I cannot wait to see you tonight I have invention
1249120_44027675_44983656.wav,my right shoulder keep on
1249120_44027675_26607447.wav,Michael
1249120_44027675_41630593.wav,Ariana Grande
1249120_44027675_44415408.wav,Arabic Ross on
1249120_44027675_23803799.wav,the feeling of province
1249120_44027675_23123066.wav,my God is very heavy I
1249120_44027675_55913661.wav,
1249120_44027675_82111072.wav,I can remember Google Assistant
1249120_44027675_88923902.wav,I can't remember what I have a pain
1249120_44027675_78690822.wav,when I cry
1249120_44027675_89138183.wav,
1249120_44027675_81276027.wav,
1249120_44027675_83852969.wav,I feel Satellite Auto
1249120_44027675_89780515.wav,please like there are in needles in my
1249120_44027675_69495898.wav,I thought about something that is causing the football
1249120_44027675_86167417.wav,I think my alarm to 8:30
1249120_44027675_88407086.wav,I feel slow train to come
1249120_44027675_87464957.wav,
1249120_44027675_94400318.wav,garages South Carolina
1249120_44027675_73120896.wav,I don't know why
1249120_44027675_55262431.wav,I have a pretty hot
1249120_44027675_87724302.wav,open in my area
1249120_44027675_56694788.wav,cancel
1249120_44027675_91622240.wav,I feel pain in
1249120_44027675_89385188.wav,other than hard working day I
1249120_44084500_11047616.wav,I feel pain in my joint after an injury in the last football match I played
1249120_44088493_109550717.wav,my back hurts so much I can't bend down to tie my shoelaces
1249120_44084500_102567161.wav,my daughter had an ear pierced and one of her I love is bright red and blue
1249120_44088493_31301023.wav,I have a problem in the expiration because I have a bronchial asthma
1249120_44084500_67848282.wav,every morning when I wake up my love feels like I slept on it wrong
1249120_44088493_13285750.wav,it's hard to stand up and I'm moving very slowly
1249120_44084500_47394301.wav,how do you know if you have a 2 minutes please in your knee
1249120_44084500_66066247.wav,what's the symptoms of appendices
1249120_44084500_93785478.wav,since I went into the forest I have been on my ear
1249120_44088493_31134053.wav,my son had his lip pierced and it is swollen and the skin inside on his lip is gray and looks infected
1249120_44088493_23045575.wav,there is an extreme pressure below my belly button at the right which I feel every time I go out for a
1249120_44027675_98634024.wav,I hate the ground when training
1249120_44084500_70524284.wav,are you joint pain when I try to bend my leg or my
1249120_44027675_95447214.wav,
1249120_44084500_59938602.wav,does a sharp pain in my car
1249120_44084500_81167164.wav,my face is all broken out with pimples
1249120_44027675_99323119.wav,
1249120_44084500_104720088.wav,sharp pain in my ear
1249120_44088493_70063284.wav,my stomach has been sore since yesterday
1249120_44088493_51692836.wav,I feel great pain in my feet after playing one of the sports games
1249120_44088493_42444516.wav,I have a lot of knee pain whenever I go running
1249120_44088493_48146375.wav,I feel great pressure in my chest
1249120_44088493_50026054.wav,feel depressed when I see my hair falling out
1249120_44088493_52163593.wav,anytime I play tennis I feel a shoulder pain
1249120_44088493_45918358.wav,my son squeezed a pimple and it broke open only to scab over and now it looks like it is infected
1249120_44091626_105576267.wav,I feel a strong pain in my knee after it was hit during the football
1249120_44088493_79303050.wav,
1249120_44088493_39307149.wav,there is a red stain in my skin
1249120_44088493_56870761.wav,my hand open wound got infected
1249120_44088493_94041509.wav,I just can't stop dwelling on how to get revenge on my ex-husband
1249120_44088493_82059334.wav,I have a back pain since I fell on the floor
1249120_44088493_42120266.wav,I read a book for a long time and when I finished reading I feel headache
1249120_44088493_82957741.wav,I fell off my bike and since then I had hard knee pain
1249120_44088493_37419548.wav,there's pain in my foot
1249120_44091626_43478084.wav,I am worried for my driving because I can barely focus when I am at the will my eyes feel free
1249120_44091626_14305837.wav,I believed in England when I touch and followed by bad station
1249120_44091626_15292165.wav,all of a sudden I feel dizzy when I stood up
1249120_44091626_23606341.wav,I broke my ankle while doing rock climbing in the car
1249120_44091626_14837156.wav,I made lots and lots of analysis to know the main reason for my stomach age
1249120_44091626_33819464.wav,my screen color on my bike is red I don't know why
1249120_44091626_37218126.wav,I feel abdominal
1249120_44091626_18396988.wav,I have severe shoulder pain
1249120_44091626_107401527.wav,my head is spinning when I get up
1249120_44091626_20273364.wav,I get an earache when it is cold
1249120_44091626_109986644.wav,crime Salon the whole AB
1249120_44091626_14670778.wav,when I stand up too quickly I start to feel dizzy and lightheaded
1249120_44091626_34522853.wav,I feel pain in my back
1249120_44091626_31463983.wav,I feel shaver itching in the skin with
1249120_44091626_34188843.wav,Michael yellow or greenish colored pass
1249120_44091626_85354887.wav,there is pain in my joints I cannot bear pain
1249120_44091626_89828440.wav,when I walk I get a stirring pain in the top of my
1249120_44091626_88633831.wav,I have a great pain in my foot like throwing pain with relaxing my pain
1249120_44093303_101144741.wav,I feel pain in my stomach
1249120_44093303_106607375.wav,I feel dizzy after doing a muscular effort
1249120_44093303_102661113.wav,I have a dull ache in my head
1249120_44091626_70120359.wav,my son got a tattoo several weeks ago and the screen around 8 is reached and hot and it looks infected
1249120_44091626_95698931.wav,I feel back pain when I carry heavy things
1249120_44091626_48283967.wav,I can hardly work
1249120_44093303_14534665.wav,I feel very weak in my body
1249120_44091626_75048540.wav,I have a problem in seeing objects it is too difficult to
1249120_44091626_53927120.wav,I can't stop coughing
1249120_44091626_46444953.wav,last Nation rupture or opening in the
1249120_44091626_91062621.wav,it hurts when I raise my
1249120_44093303_108819586.wav,I have a blurry vision during my swimming training in the pool why
1249120_44091626_73353204.wav,I have a very bad
1249120_44093303_109446583.wav,my arm hurts when I stretch
1249120_44091626_63126564.wav,sharp pain and heavy bre
1249120_44093303_27805651.wav,I complain a lot with skin allergy
1249120_44093303_40512559.wav,I feel cold although we are in summer
1249120_44093303_40127281.wav,I feel discomfort throughout the body in general
1249120_44093303_17200675.wav,I'm feeling cold though the temperature is high
1249120_44093303_39622828.wav,I have an open wound in my arm
1249120_44093303_14753603.wav,I traveled by plane a few days ago and this time during Landing my ears remain clogged and painful
1249120_44093303_45609357.wav,I was kicked in the head playing soccer last night
1249120_44093303_26852380.wav,I have a dry throat
1249120_44093303_34863185.wav,I have difficulty in breathing and crowded places
1249120_44093303_39908025.wav,I have a foot I can winter or when it feels cold why
1249120_44093303_39503128.wav,I feel hurt a lot of pain in my heart
1249120_44093303_28822636.wav,I cut my hand a couple of days ago and although I didn't think I needed it stitches it hasn't closed up
1249120_44093303_30897263.wav,I feel pain when I think of her
1249120_44093303_34578569.wav,I tried a lot of cream but I still feel the same skin problem
1249120_44093303_28714152.wav,I feel increased heart rate with prick
1249120_44093303_18686987.wav,I feel pain in my knee when I climb the stairs
1249120_44093303_28602828.wav,heavy breath with fatigue
1249120_44093303_55786254.wav,I was playing basketball yesterday I have sprained ankle
1249120_44093303_33087221.wav,my biceps started aching after I went to the gym
1249120_44093303_79586973.wav,I feel pain in the lower back
1249120_44093303_56370832.wav,I have blurred vision
1249120_44093303_92149226.wav,I am feeling so dizzy body is so fragile
1249120_44093303_96216551.wav,I have throbbing in my shoulder
1249120_44093303_84595617.wav,I can't sleep I have a hard cough
1249120_44093303_72445253.wav,I can't rotate my neck
1249120_44093303_57046343.wav,has infected wound was beginning to rot
1249120_44093303_77397638.wav,my knees hurt so bad to walk that I stay sitting more than I should
1249120_44093303_75327647.wav,I have a sharp pain in my neck
1249120_44093303_91623583.wav,annoyance starts suddenly often after an injury or exercise
1249120_44093303_85234316.wav,I could not exercise because of my knee pain
1249120_44093303_75980942.wav,my body feels weak and I tried to make it relax but it still is paying me
1249120_44093303_93746287.wav,my kneecap feels like it is grading bone on bone when I walk
1249120_44093303_89910553.wav,I feel pain in my heart when I wake up
1249120_44093303_81123357.wav,I'm not feeling good I Can't Take My Breath
1249120_44093303_75550383.wav,my face break out badly every month around my cycle
1249120_44093303_81005410.wav,my neck hurts me and I can't look down or up
1249120_44093303_62497539.wav,glass broken and wound my leg badly the wound is so wide
1249120_44093933_107260791.wav,when I'm driving my eyes see in Tamil
1249120_44093933_105215269.wav,I think there's food in my ears
1249120_44093933_100024105.wav,I feel a strange and Powerful pain inside my rib cage
1249120_44093933_105035815.wav,I get chills in edges all over
1249120_44093933_101211929.wav,what's the symptoms of appendicitis
1249120_44093303_99283671.wav,my chest break out with red pimples and whiteheads
1249120_44093933_101193593.wav,I feel chilly like an ice cube my sister said that she needs several blankets to cover her so that she is warm enough
1249120_44093933_103235229.wav,my husband left me for another woman my heart hurts so badly to the point I can't eat or sleep
1249120_44093303_99289480.wav,I break out on my face very frequently
1249120_44093933_109330064.wav,after a breakup I feel something strange in me
1249120_44093933_10556478.wav,there are lots of hairs on my pillow in the morning
1249120_44093933_103745670.wav,my heart feels like it's going to explode
1249120_44093933_101600952.wav,after playing tennis I had a powerful sensation close to my neck
1249120_44093933_109189216.wav,it feels like someone is hitting my head with a hammer I feel pain on the top of my head and it throbs
1249120_44093933_27260700.wav,my face has broken out in painful red spots and lumps that no matter how much I clean my face don't seem to be going away
1249120_44093933_109766247.wav,I have shooting pains up and down my back
1249120_44093933_15910202.wav,I hate myself and the wood doesn't want to heal
1249120_44093933_28552606.wav,after working I have some pain under my foot
1249120_44093933_17827715.wav,it feels like my heart is going to leave out of my body it hurts
1249120_44093933_29062415.wav,I have a head pain every single day
1249120_44093933_18035754.wav,I have a escape on the back of my hand that just won't go away
1249120_44093933_29068093.wav,my hair is falling out just by combing it
1249120_44093933_22765616.wav,I was very active in sports but now my body is feeling pain
1249120_44093933_16202109.wav,my acne page and oozes
1249120_44093933_19425393.wav,is my cut infected or just healing
1249120_44093933_15345897.wav,since I went into the forest I have pain on my ear
1249120_44093933_27012166.wav,my name is cheap to grind H I go up or down stairs
1249120_44093933_25087031.wav,it is inside my ear
1249120_44093933_16550485.wav,they are swelling in my neck and it hurts
1249120_44093933_30756753.wav,when I get out of bed in the morning my body feels very weak
1249120_44093933_33731388.wav,my heart is pumping fast and I'm having a hard time to breathe
1249120_44093933_46089000.wav,my hair is falling out in bunches
1249120_44093933_34777784.wav,I have constant stomach pain and bloating
1249120_44093933_35904465.wav,when I'm awake in the morning I feel strange and have vertigo
1249120_44093933_30925615.wav,I have a cut that is red and swollen
1249120_44093933_39915148.wav,I have been over my cold for weeks but still cough every day
1249120_44093933_30296124.wav,I can't hear out of my ear properly I feel like there is something in it causing irritation
1249120_44093933_40505123.wav,my knee doesn't want to bend well
1249120_44093933_29694717.wav,I feel like I just can't cope anymore I feel overwhelmed and like I just can't get a break
1249120_44093933_41287260.wav,my face is all broken out with pimples
1249120_44093933_30813817.wav,I have some terrible problems when I am breathing during the night
1249120_44093933_29940321.wav,every morning when I wake up my neck feels like I slept on it wrong
1249120_44093933_33395361.wav,I have a rash and it itches very bad
1249120_44093933_75498321.wav,my stomach feels full and upset and plotting after big meals
1249120_44093933_61252263.wav,I feel really sad all the time
1249120_44093933_65274476.wav,even if the temperature is high in the house my body is always cold
1249120_44093933_72103639.wav,I have the impression of having no strength in my body
1249120_44093933_61150234.wav,my ear is ringing
1249120_44093933_68506752.wav,I have a very Rush sensation close to my arms
1249120_44093933_62462187.wav,I cut myself and I'm bleeding
1249120_44093933_72463096.wav,after eating I have burning sensation inside of me
1249120_44093933_58674991.wav,I can't turn my neck to the left without feeling a stabbing pain
1249120_44093933_55898078.wav,I have got a hard time to breathe am I having a heart attack
1249120_44093933_60464353.wav,I have pain in my chest that saddens me
1249120_44093933_72623224.wav,how do you know if you have a torn meniscus in your
1249120_44093933_69187927.wav,my head hurts in the back and the pain last all day
1249120_44093933_56620406.wav,when I walk up a flight of stairs my right knee hurts
1249120_44093933_67899830.wav,Mysore isn't feeling well and it's been like this for two
1249120_44093933_77476183.wav,my skin is very dry and peeling
1249120_44093933_80533110.wav,I'm struggling to bear weight on my knee when I stand straight I feel and hear a loud popping noise
1249120_44093933_98305587.wav,when I'm tired I feel my head heavy
1249120_44093933_81586584.wav,is pimples a skin disease
1249120_44093933_91622950.wav,there is tingling sensation in my neck
1249120_44093933_81316023.wav,I have Airtel egg in my stomach it gets worse after I eat
1249120_44093933_93909233.wav,in the morning my respiration is loud
1249120_44093933_93026753.wav,when I'm doing a sport I have pain under my skin
1249120_44093933_76264842.wav,what helps Cuts heal faster
1249120_44093933_96635445.wav,my acne is really embracing it's so rude
1249120_44093933_83530986.wav,I think I sprained my ankle it really
1249120_44093933_85478189.wav,something dark is there on my arm
1249120_44093933_85990809.wav,when I play sports I have some burning sensation in my spine
1249120_44093933_95376200.wav,my shoulder hurts when I try to reach something above my head
1249120_44093933_81838916.wav,I have some pain when I'm walking around my knees
1249120_44101988_18470100.wav,when I'm going to sleep I am feeling cold
1249120_44101988_108100269.wav,a terrible fall in hair
1249120_44101988_100684676.wav,can't keep Focus
1249120_44101988_105983463.wav,standing less than 5 minutes and my back start to age
1249120_44101988_15966646.wav,are visited many doctors but they can't find the right treatment to get my hair back
1249120_44101988_104764529.wav,I feel pain in my name
1249120_44101988_15603242.wav,when I remember her I feel down
1249120_44101988_20291114.wav,my right shoulder clicks when I move my arm
1249120_44101988_20421521.wav,I have severe shoulder pain
1249120_44101988_23495958.wav,all of a sudden I file dizzy when I stood up
1249120_44101988_103474667.wav,all my body is in a bad case and I need a good treatment
1249120_44101988_13721843.wav,I feel pain in my throat
1249120_44101988_108727031.wav,I feel severe itching in the skin with brightness
1249120_44101988_18124946.wav,my joints Edge whenever it is cold
1249120_44101988_23039167.wav,my daughter was beat by a kite and now her hand is sore right and swollen and the wound is losing liquid
1249120_44101988_15937000.wav,my son got a tattoo several weeks ago and the skin around it is raised and hot and it looks infected
1249120_44101988_42912208.wav,when I walk it's hard to breathe
1249120_44101988_27336146.wav,that is a sharp pain in my car
1249120_44101988_41866995.wav,I feel good trying to come up when I cough
1249120_44101988_42926183.wav,at first it feels really numb but 10000 needles start to break through my foot
1249120_44101988_33136830.wav,I can't stand with this horrible feeling in my shoulder
1249120_44101988_34700621.wav,I feel so sore in my stomach area
1249120_44101988_44355748.wav,I have a problem in saying objects it is too difficult to see
1249120_44101988_26958161.wav,I must see a doctor I have an opening
1249120_44101988_35029528.wav,my son licked his neck with an old razor and that's what has become inflamed and looks like it is infected
1249120_44101988_37282152.wav,I am in need for a treatment for my hair fall
1249120_44101988_38365242.wav,need to scratch my skin every minute
1249120_44101988_28436906.wav,I have a strong shoulder pain
1249120_44101988_32577881.wav,my head is spinning when I get up
1249120_44101988_23912283.wav,when I tried to answer the phone call I found that I can't hear the voice of the speaker
1249120_44101988_25457287.wav,I was injured during football match I was diagnosed with cruciate ligament
1249120_44101988_30906477.wav,I have a sharp pain in my ear
1249120_44101988_67454856.wav,there is a sharp pain in my bicep
1249120_44101988_56920400.wav,the wound is still open
1249120_44101988_60969262.wav,feels like there are things and needles sticking in my joints
1249120_44101988_68431789.wav,I feel pain in my bike
1249120_44101988_46422267.wav,my CBC report indicate 10 HP I feel tired of little work
1249120_44101988_57965547.wav,I have a problem in my back I cannot extend it
1249120_44101988_66662394.wav,it's hard to say things
1249120_44101988_56672117.wav,every time I take a deep breath I start coughing
1249120_44101988_61767686.wav,I stopped Sports because I get injury from Sports
1249120_44101988_53797831.wav,I am worried how cold intolerant I am I am always shivering even out in the sun
1249120_44101988_53657279.wav,I have a lot of markers when I cough
1249120_44101988_68907151.wav,I feel great pain in the head
1249120_44101988_55744861.wav,I can hardly breathe
1249120_44101988_48848266.wav,I get I joined pain when I try to bend my leg or my arm
1249120_44101988_60223164.wav,I feel pain in my joint after an injury in the last football match I played
1249120_44101988_61635386.wav,stomach pain after drinking milk
1249120_44101988_82484443.wav,I have pain in my phone and my stomach like something cutting it
1249120_44101988_79235312.wav,my old opened up again
1249120_44101988_84851186.wav,my son has a lot of acne
1249120_44101988_74524976.wav,ectopic over while jumping to catch the ball
1249120_44101988_70051831.wav,my temperature dropped and my body gets his nose
1249120_44101988_77377912.wav,I have shoulder pain after doing any homework
1249120_44101988_84873792.wav,I feel deep tingling when I touch acne followed by bad sensation
1249120_44101988_73361502.wav,there is a sharp pain in my ear whenever I do this
1249120_44101988_69402170.wav,I had a sharp pain in my stomach
1249120_44101988_77638918.wav,I feel like there is something swollen and inflamed at the back of my
1249120_44101988_74866081.wav,I feel pain in my ears with tinnitus
1249120_44101988_77304055.wav,my bike hurts me a lot
1249120_44101988_77011534.wav,pain in the lodge neck
1249120_44101988_70911591.wav,there is an injured person
1249120_44101988_77039156.wav,I cannot bear the squeezing sensation I have in my chest
1249120_44101988_79679432.wav,I feel strong pain in my knee after it was hit during the football match
1249120_44101988_85145945.wav,I have an indigestion
1249120_44101988_99351418.wav,my hair is falling out in huge amount
1249120_44101988_91618639.wav,red flashes accompanied with itchy
1249120_44111844_105575644.wav,my face is all broken up with pimples
1249120_44101988_96931564.wav,I have a skin rash after eating an ice cream
1249120_44101988_86517694.wav,I can't breathe because of Pops
1249120_44111844_10697606.wav,I have a doll egg in my stomach it gets worse after I eat
1249120_44111844_101627429.wav,after walking I have some pain under my foot
1249120_44101988_90061069.wav,it started as a tinnitus but today the pain is throbbing and unbearable
1249120_44111844_102317668.wav,what helps Cuts heal faster
1249120_44101988_89457051.wav,I have dark spots on my screen
1249120_44111844_100010643.wav,my hair is falling out in bunch
1249120_44101988_90738099.wav,I never had any acne problems until my last pregnancy when all of a sudden my bike got covered in seats
1249120_44111844_103422646.wav,I hate myself and the wound doesn't want to hear
1249120_44101988_88775464.wav,it hurts when I bend my arm
1249120_44101988_92401297.wav,I feel dizzy when I make sudden movements
1249120_44101988_98622927.wav,my daughter had her ears pierced and one of her ear lobes is bright red and burning hot
1249120_44111844_12306781.wav,there are lots of hairs on my pillow in the morning
1249120_44111844_11838655.wav,after playing tennis I had a powerful sensation close to my
1249120_44111844_29830362.wav,my shoulder hurts when I try to read something about my head
1249120_44111844_29731855.wav,my ear is ringing
1249120_44111844_13550192.wav,it feels like someone is hitting my head with a hammer I feel pain on the top of my head and it drops
1249120_44111844_26377097.wav,feels like my heart is going to LEAP out of my body hurts
1249120_44111844_13559829.wav,I cannot get warm no matter how much I wrap up or how high I put the heating on
1249120_44111844_31469857.wav,I have some pain when I'm walking around my niece
1249120_44111844_19157383.wav,my head hurts in the back of the pain last all day
1249120_44111844_11944621.wav,in the morning my respiration is
1249120_44111844_31954803.wav,when I get out of bed in the morning my body feels very
1249120_44111844_14487278.wav,my knee feels weak and it gave away the other day at the top of the stairs luckily there was a race to hold on
1249120_44111844_30543094.wav,I have shooting pains up and down my back
1249120_44111844_26830903.wav,I think I sprained my ankle really hurts
1249120_44111844_26119499.wav,pictures inside my ears
1249120_44111844_27558174.wav,I've been on my call for weeks but still cough everyday
1249120_44111844_27249820.wav,Mysore isn't healing well and it's been like this for 2 weeks
1249120_44111844_17273119.wav,I feel a strange and Powerful pain inside my rib cage
1249120_44111844_34911846.wav,is pimples skin disease
1249120_44111844_38004524.wav,my heart feels like it's going to explode
1249120_44111844_49679634.wav,my husband left me for another woman my heart hurts so badly to the point I can't eat or sleep
1249120_44111844_35770884.wav,I'm starting to bear weight on my knee when I stand straight I feel and hear a loud popping noise
1249120_44111844_51925571.wav,how do you know if you have a torn meniscus in your knee
1249120_44111844_44521472.wav,since I went into the forest I have pain on my ear
1249120_44111844_51582748.wav,I have a rash I need it just very bad
1249120_44111844_49036121.wav,when I'm doing sport I have been under my skin
1249120_44111844_51618284.wav,I have a scab on the back of my hand that just won't go away
1249120_44111844_50718404.wav,my stomach feels full and upset and bloating after big meals
1249120_44111844_36147011.wav,my acne pictures and roses
1249120_44111844_60492611.wav,I cut myself and I'm bleeding
1249120_44111844_56494862.wav,I have pain in my chest that saddens
1249120_44111844_60150120.wav,I feel really sad all the time
1249120_44111844_35680070.wav,my heart is pumping fast and I'm having a hard time to bre
1249120_44111844_55348773.wav,I have the impression of having no strength in my body
1249120_44111844_59865705.wav,I hit my head the basketball game could I have a concussion
1249120_44111844_58952116.wav,I've got a hard time to breathe am I having a heart attack
1249120_44111844_64471902.wav,the resulting in sensation in my neck
1249120_44111844_77506804.wav,even if the temperature is high in the house my body is always cold
1249120_44111844_77046028.wav,after eating I have burning sensation inside of
1249120_44111844_75801045.wav,I was very active in sports but now my body is feeling pain
1249120_44111844_64630476.wav,I have a very rash sensation close to my arms
1249120_44111844_62345284.wav,my acne is really embarrassing it's so red
1249120_44111844_76707256.wav,something dark is there on my arm
1249120_44111844_66720485.wav,my mind feels very sad as if it hurts the way I feel in my head is awful and when I think about my breakup I cry with sadness
1249120_44111844_75698234.wav,when I'm driving my cm
1249120_44111844_64066918.wav,money seem to Brand as I go up or down
1249120_44111844_64442365.wav,I have some terrible problems when I'm breathing during the night
1249120_44111844_75292978.wav,after a breakup I feel something strange in me
1249120_44111844_70529548.wav,my skin is very dry and peel
1249120_44111844_62530471.wav,I got till Sunday it's all over
1249120_44111844_66367484.wav,I can't hear out of my ear properly I feel like there's something in it causing irritation
1249120_44111844_68582927.wav,the swelling in my neck and it hurts
1249120_44111844_62951142.wav,when I play sports I have some burning sensation in my spine
1249120_44111844_75174616.wav,what's the symptoms of appendicitis
1249120_44111844_76795002.wav,I have a head pain every single day
1249120_44111844_98402630.wav,I think there is fluid in my ears
1249120_44111844_87747459.wav,every morning when I wake up my neck feels like I slept on and
1249120_44140394_102548263.wav,I feel pain inside I do not know what it is
1249120_44111844_83000845.wav,I can't turn my neck to the left without feeling a stabbing pain
1249120_44111844_83889680.wav,I feel chilly like an ice cube my sister said that she needs our blankets to cover her so that she is long enough
1249120_44111844_77812228.wav,my knee doesn't want to bend well
1249120_44111844_82259967.wav,is my cat infected or just healing
1249120_44111844_91331948.wav,my face has broken out in painful red spots and lumps that no matter how much I clean my face don't seem to be going away
1249120_44111844_87514143.wav,I have constant stomach pain and bloating
1249120_44111844_89704442.wav,but I'm tired I feel my head heavy
1249120_44111844_85643856.wav,when I walk up a flight of stairs my right knee
1249120_44111844_92636320.wav,I feel like I just can't cope anymore I feel all around and like I just can't get a break
1249120_44111844_83171716.wav,I haven't got that is red and swollen
1249120_44111844_84464555.wav,when I'm awake in the morning I feel strange and have a deal
1249120_44140394_100312389.wav,my back hurts me and I can't bend it or walk
1249120_44111844_96701932.wav,my hair is falling out just back home
1249120_44140394_101286644.wav,
1249120_44140394_25294447.wav,when I get hot
1249120_44140394_20655588.wav,after playing football I have muscle pain with both my legs
1249120_44140394_102992524.wav,my headache since I woke up this morning
1249120_44140394_104674160.wav,my stomach aches when I eat hot food why
1249120_44140394_109870531.wav,I can't do anything I feel a weak in my body
1249120_44140394_33919399.wav,chronic disease of hair follicles and sebaceous gland
1249120_44140394_17092010.wav,I'm injured I can't play sports
1249120_44140394_11062231.wav,I can't stop coughing
1249120_44140394_103273156.wav,I cough a lot when I smell perfume what is wrong with my lungs
1249120_44140394_25582987.wav,he was discovered to have an open wound
1249120_44140394_16803220.wav,my left side aches much
1249120_44140394_28163265.wav,when I get up I see my skin vague
1249120_44140394_31209006.wav,I feel light-headed
1249120_44140394_13406037.wav,
1249120_44140394_103564428.wav,I feel cold and chills even though my clothes are heavy
1249120_44140394_27386478.wav,my knee is hurting so badly
1249120_44140394_31542142.wav,I have issue with my skin
1249120_44140394_27740855.wav,when I think of my parents I feel pain
1249120_44140394_27092907.wav,I have internal pain whenever I come down with a cold
1249120_44140394_47532229.wav,the last time I clipped my toenails I cut them too short and now I have an infected nail
1249120_44140394_46121793.wav,I get tired too fast I can barely put on my clothes in the morning
1249120_44140394_46422074.wav,I suffered a deep wound in my hand and I cannot stop the bleeding
1249120_44140394_58067689.wav,my lungs feel heavy like they are filled with mucus
1249120_44140394_51049159.wav,I just can't seem to get warm even when everyone around me is warm I always feel cold
1249120_44140394_44613817.wav,I can't ride my car at night because I have blurry vision
1249120_44140394_41980950.wav,when I go down the stairs it feels like something is snapped inside my knee
1249120_44140394_34601996.wav,my shoulder hurts me so much
1249120_44140394_42550429.wav,
1249120_44140394_58611766.wav,when I tried to be warm and wear more clothes I found that I was still cold
1249120_44140394_48412684.wav,my husband has a spot on his lip that he thought was a cold sore but now it has broken open and leaks fluid all day
1249120_44140394_56897128.wav,I feel shoulder pain at intervals of time
1249120_44140394_54998309.wav,my back is hurting so much
1249120_44140394_45824439.wav,I feel pain in my neck after waking up
1249120_44140394_43147793.wav,I feel a sharp pain in my head when I think too hard
1249120_44140394_56718864.wav,my body feels weak and I think that my face is fade and I can't sleep well
1249120_44140394_75352672.wav,I'm feeling nauseous
1249120_44140394_62148812.wav,I have pimples on my back
1249120_44140394_71450584.wav,my head hurts whenever I try to do something
1249120_44140394_65353861.wav,every time I look to the left I feel a sharp pain in my neck
1249120_44140394_68461649.wav,the severe pain in the stomach I feel
1249120_44140394_74231117.wav,I think I overdid it when I carried all that lumber from the yard my lower back is killing me
1249120_44140394_75890197.wav,I have a sharp pain and clicking sound in my ankle joint when I try to stand on it and walk
1249120_44140394_59374960.wav,
1249120_44140394_69046653.wav,I had a pain in my knee when I was swimming
1249120_44140394_65659767.wav,I get clusters of whiteheads and blackheads on my back
1249120_44140394_69903465.wav,I can't stand up I feel my brain is moving inside my skull
1249120_44140394_67954086.wav,my ear hurts when I touch it
1249120_44140394_74818505.wav,my knee hurts when I walk
1249120_44140394_76323770.wav,I can't stand with this horrible feeling in my stomach
1249120_44140394_74969728.wav,I can't walk because I have a great foot ache
1249120_44140394_67410726.wav,I wake up with a stiff neck every morning massage helps but then a couple of days later its back again
1249120_44140394_72165431.wav,I feel pain in my shoulders when I write on the keyboard
1249120_44140394_74979018.wav,I'm not feeling good I get infected wound
1249120_44140394_70221779.wav,my neck hurts me and I can't stand with this pain
1249120_44140394_97177157.wav,there are some pimples on my face that bother me a lot
1249120_44140394_87725441.wav,when I play football I have muscle pain
1249120_44140394_85671528.wav,when I stand up I feel like I'm going to fall down instantly
1249120_44140394_87173821.wav,my ear hurts me badly
1249120_44140394_80569893.wav,shoulder pain
1249120_44140394_87782305.wav,there must be something wrong with my blood circulation I have to wear socks even on the hottest days my toes are frozen
1249120_44140394_78670724.wav,my knee hurts when I play Squash
1249120_44140394_96905861.wav,surgical wound infections
1249120_44140394_85636169.wav,I have a blurry vision after my head was hit yesterday
1249120_44140394_86749635.wav,when I try to look at things up close
1249120_44140394_85460947.wav,when I eat I feel my stomach hurts
1249120_44140394_96598713.wav,I fell through a window while I was cleaning it and I have a Shard of glass stuck in my left eye I think it is pretty serious please help
